id_prov;nombre_prov;id_localidad_ref;nombre_localidad;cp;id_provincia_ref
18;SAN JUAN;15995;Manantiales;5703;18
18;SAN JUAN;15996;Manantial Grande;5751;18
18;SAN JUAN;15997;Manantial Lindo;5753;18
18;SAN JUAN;15998;Mantilla;5724;18
18;SAN JUAN;15999;Maravilla;5705;18
18;SAN JUAN;16000;Maray;5701;18
18;SAN JUAN;16001;Marlito;5730;18
18;SAN JUAN;16002;Marmol Verde;5701;18
18;SAN JUAN;16003;Martin De Loyola;6279;18
18;SAN JUAN;16004;Mataco;5724;18
18;SAN JUAN;16005;Medano Bello;5713;18
18;SAN JUAN;16006;Medanos;5736;18
18;SAN JUAN;16007;Media Luna;5755;18
18;SAN JUAN;16008;Mercedes;5730;18
18;SAN JUAN;16009;Merlo;5881;18
18;SAN JUAN;16010;Milagro;6216;18
18;SAN JUAN;16011;Mina Carolina;5701;18
18;SAN JUAN;16012;Mina Los Condores;5770;18
18;SAN JUAN;16013;Mina Santo Domingo;5701;18
18;SAN JUAN;16014;Mollecito;5759;18
18;SAN JUAN;16015;Monte Carmelo;5707;18
18;SAN JUAN;16016;Monte Cochequingan;6216;18
18;SAN JUAN;16017;Monte Chiquito;5701;18
18;SAN JUAN;16018;Monte Verde;5719;18
18;SAN JUAN;16019;Mosmota;5721;18
18;SAN JUAN;16020;Moyar;5777;18
18;SAN JUAN;16021;Nahuel Mapa;6279;18
18;SAN JUAN;16022;Naranjo;5711;18
18;SAN JUAN;16023;Naschel;5759;18
18;SAN JUAN;16024;Naschel Viejo;5759;18
18;SAN JUAN;16025;Navia;6279;18
18;SAN JUAN;16026;Negro Muerto;5724;18
18;SAN JUAN;16027;Nilinast;6277;18
18;SAN JUAN;16028;No Es Mia;5831;18
18;SAN JUAN;16029;Nogoli;5703;18
18;SAN JUAN;16030;Nossar;5741;18
18;SAN JUAN;16031;Nueva Escocia;5743;18
18;SAN JUAN;16032;Nueva Esperanza;6279;18
18;SAN JUAN;16033;Nueva Galia;6216;18
18;SAN JUAN;16034;9 De Julio (San Nicolas Punilla, Dpto. Gral. Pedernera);5831;18
18;SAN JUAN;16035;9 De Julio (La Vertiente, Dpto. San Martin);5701;18
18;SAN JUAN;16036;Ñurilay;6279;18
18;SAN JUAN;16037;Ojo De Agua (La Bajada, Dpto. Pringles);5701;18
18;SAN JUAN;16038;Ojo De Agua (La Toma, Dpto. Pringles);5750;18
18;SAN JUAN;16039;Ojo De Agua (Las Chacras, Dpto. San Martin);5753;18
18;SAN JUAN;16040;Ojo De Agua (Paso Grande, Dpto. San Martin);5753;18
18;SAN JUAN;16041;Ojo Del Rio;5777;18
18;SAN JUAN;16042;Olmo;5773;18
18;SAN JUAN;16043;Once De Mayo;5701;18
18;SAN JUAN;16044;Origone;5741;18
18;SAN JUAN;16045;Otra Banda;5773;18
18;SAN JUAN;16046;Paines;5736;18
18;SAN JUAN;16047;Paje;5721;18
18;SAN JUAN;16048;Paliguanta;5703;18
18;SAN JUAN;16049;Palomar;5724;18
18;SAN JUAN;16050;Pampa;5755;18
18;SAN JUAN;16051;Pampa Del Bajo;5753;18
18;SAN JUAN;16052;Pampa De Los Gobernadores;5701;18
18;SAN JUAN;16053;Pampa Del Tamborero;5701;18
18;SAN JUAN;16054;Pampa Grande (Rincon Del Carmen, Dpto. Junin);5771;18
18;SAN JUAN;16055;Pampa Grande (Dpto. Ayacucho);5707;18
18;SAN JUAN;16056;Pampa Invernada;5705;18
18;SAN JUAN;16057;Pampita;5701;18
18;SAN JUAN;16058;Pancanta;5701;18
18;SAN JUAN;16059;Pantanillo (Las Chacras, Dpto. San Martin);5753;18
18;SAN JUAN;16060;Pantanillos (Paso Del Rey, Dpto. Pringles);5701;18
18;SAN JUAN;16061;Papagayos;5883;18
18;SAN JUAN;16062;Paraiso;5703;18
18;SAN JUAN;16063;Paso Algarrobo;5773;18
18;SAN JUAN;16064;Paso Ancho;5721;18
18;SAN JUAN;16065;Paso De Cuero;5701;18
18;SAN JUAN;16066;Paso De La Cruz;5771;18
18;SAN JUAN;16067;Paso De Las Carretas (Beazley, Dpto. La Capital);5721;18
18;SAN JUAN;16068;Paso De Las Carretas (Fraga, Dpto. Pringles);5736;18
18;SAN JUAN;16069;Paso De Las Salinas;5721;18
18;SAN JUAN;16070;Paso De Las Sierras;5873;18
18;SAN JUAN;16071;Paso De Las Toscas;5721;18
18;SAN JUAN;16072;Paso De Las Vacas;5721;18
18;SAN JUAN;16073;Paso De La Tierra;5721;18
18;SAN JUAN;16074;Paso Del Medio;5711;18
18;SAN JUAN;16075;Paso De Los Algarrobos;5773;18
18;SAN JUAN;16076;Paso De Los Bayos;5721;18
18;SAN JUAN;16077;Paso Del Rey;5701;18
18;SAN JUAN;16078;Paso Grande;5753;18
18;SAN JUAN;16079;Paso Juan Gomez;5701;18
18;SAN JUAN;16080;Paso Los Algarrobos;5724;18
18;SAN JUAN;16081;Paso Piedra;5707;18
18;SAN JUAN;16082;Pastal;5707;18
18;SAN JUAN;16083;Patio Limpio;5713;18
18;SAN JUAN;16084;Pedernera;5730;18
18;SAN JUAN;16085;Penice;6279;18
18;SAN JUAN;16086;Peñon Colorado;5707;18
18;SAN JUAN;16087;Pescadores (Apeadero Fcgsm);5700;18
18;SAN JUAN;16088;Picos Yacu;5777;18
18;SAN JUAN;16089;Pie De La Cuesta;5711;18
18;SAN JUAN;16090;Piedra Blanca;5881;18
18;SAN JUAN;16091;Piedra Bola;5753;18
18;SAN JUAN;16092;Piedra Larga;5753;18
18;SAN JUAN;16093;Piedra Rosada;5753;18
18;SAN JUAN;16094;Piedras Anchas;5755;18
18;SAN JUAN;16095;Piedras Chatas;5759;18
18;SAN JUAN;16096;Piedra Sola;5753;18
18;SAN JUAN;16097;Pies De La Cuesta;5711;18
18;SAN JUAN;16098;Piquillines;5835;18
18;SAN JUAN;16099;Piscoyaco;5775;18
18;SAN JUAN;16100;Pisco Yacu;5777;18
18;SAN JUAN;16101;Pizarras Bajo Velez;5777;18
18;SAN JUAN;16102;Placilla;6277;18
18;SAN JUAN;16103;Planta De Sandia;5753;18
18;SAN JUAN;16104;Pocitos;5715;18
18;SAN JUAN;16105;Pollado;6215;18
18;SAN JUAN;16106;Portada Del Sauce;5741;18
18;SAN JUAN;16107;Portezuelo;5719;18
18;SAN JUAN;16108;Porvenir;5835;18
18;SAN JUAN;16109;Poste De Fierro;5831;18
18;SAN JUAN;16110;Potrerillo;5753;18
18;SAN JUAN;16111;Potrerito;5773;18
18;SAN JUAN;16112;Potrero De Leyes;5703;18
18;SAN JUAN;16113;Potrero De Los Funes;5701;18
18;SAN JUAN;16114;Pozo Cavado;5705;18
18;SAN JUAN;16115;Pozo Cercado;5721;18
18;SAN JUAN;16116;Pozo De Las Raices;5777;18
18;SAN JUAN;16117;Pozo Del Carril;5703;18
18;SAN JUAN;16118;Pozo Del Espinillo;5703;18
18;SAN JUAN;16119;Pozo Del Medio;5715;18
18;SAN JUAN;16120;Pozo Del Molle;5707;18
18;SAN JUAN;16121;Pozo De Los Rayos;5705;18
18;SAN JUAN;16122;Pozo Del Tala;5703;18
18;SAN JUAN;16123;Pozo Escondido;5700;18
18;SAN JUAN;16124;Pozo Frio;5773;18
18;SAN JUAN;16125;Pozo Santiago;5703;18
18;SAN JUAN;16126;Pozo Seco;5753;18
18;SAN JUAN;16127;Pozo Simon;5703;18
18;SAN JUAN;16128;Primer Agua;5831;18
18;SAN JUAN;16129;Primer Laguna;5731;18
18;SAN JUAN;16130;Puente Hierro;5773;18
18;SAN JUAN;16131;Puente La Horqueta;5721;18
18;SAN JUAN;16132;Puerleto;5753;18
18;SAN JUAN;16133;Puerta Colorada;5771;18
18;SAN JUAN;16134;Puerta De La Isla;5721;18
18;SAN JUAN;16135;Puerta De Palo;5755;18
18;SAN JUAN;16136;Puerto Alegre;5719;18
18;SAN JUAN;16137;Puerto Rico;5705;18
18;SAN JUAN;16138;Puestito;5753;18
18;SAN JUAN;16139;Puesto De Los Jumes;5721;18
18;SAN JUAN;16140;Puesto De Taberes;5711;18
18;SAN JUAN;16141;Puesto Pampa Invernada;5705;18
18;SAN JUAN;16142;Puesto Quebrada Cal;5705;18
18;SAN JUAN;16143;Puesto Roberto;5713;18
18;SAN JUAN;16144;Puesto Talar;5711;18
18;SAN JUAN;16145;Punilla;5831;18
18;SAN JUAN;16146;Punta Del Agua;5873;18
18;SAN JUAN;16147;Puente De La Loma;5773;18
18;SAN JUAN;16148;Puente Del Alto;5773;18
18;SAN JUAN;16149;Punta De La Sierra;5719;18
18;SAN JUAN;16150;Punta Del Cerro;5721;18
18;SAN JUAN;16151;Punta Del Cerro Norte;5721;18
18;SAN JUAN;16152;Puntos De Agua;5721;18
18;SAN JUAN;16153;Puntos De La Linea;5711;18
18;SAN JUAN;16154;Quebrachito;5713;18
18;SAN JUAN;16155;Quebrachos;5715;18
18;SAN JUAN;16156;Quebrada Barroso;5753;18
18;SAN JUAN;16157;Quebrada De La Burra;5701;18
18;SAN JUAN;16158;Quebrada De La Mora;5755;18
18;SAN JUAN;16159;Quebrada De Los Barrosos;5753;18
18;SAN JUAN;16160;Quebrada Del Tigre;5711;18
18;SAN JUAN;16161;Quebrada Honda;5750;18
18;SAN JUAN;16162;Quebrada San Vicente;5755;18
18;SAN JUAN;16163;Quines;5711;18
18;SAN JUAN;16164;Ramblones;5705;18
18;SAN JUAN;16165;Ranquelco;6216;18
18;SAN JUAN;16166;Real;5831;18
18;SAN JUAN;16167;Reconquista;5707;18
18;SAN JUAN;16168;Recreo;5719;18
18;SAN JUAN;16169;Reforma;5755;18
18;SAN JUAN;16170;Reforma Chica;5724;18
18;SAN JUAN;16171;Renca;5775;18
18;SAN JUAN;16172;Represa Del Carmen;5719;18
18;SAN JUAN;16173;Represa Del Chañar;5703;18
18;SAN JUAN;16174;Represa Del Monte;5711;18
18;SAN JUAN;16175;Represita;5711;18
18;SAN JUAN;16176;Retamo;5703;18
18;SAN JUAN;16177;Retazo Del Monte;5759;18
18;SAN JUAN;16178;Retiro;5703;18
18;SAN JUAN;16179;Rincon;5881;18
18;SAN JUAN;16180;Rincon Del Carmen;5771;18
18;SAN JUAN;16181;Rincon Del Este;5881;18
18;SAN JUAN;16182;Rio Grande;5701;18
18;SAN JUAN;16183;Riojita;5773;18
18;SAN JUAN;16184;Rio Juan Gomez;5705;18
18;SAN JUAN;16185;Rio Quinto (Embarcadero Fcgsm);5738;18
18;SAN JUAN;16186;Rivadavia (Estancia);5719;18
18;SAN JUAN;16187;Rodeo Cadenas;5705;18
18;SAN JUAN;16188;Romance;5719;18
18;SAN JUAN;16189;Rosales;6216;18
18;SAN JUAN;16190;Rumiguasi;5703;18
18;SAN JUAN;16191;Saladillo;5751;18
18;SAN JUAN;16192;Salado;5755;18
18;SAN JUAN;16193;Salado De Amaya;5771;18
18;SAN JUAN;16194;Salinas;5713;18
18;SAN JUAN;16195;Salinas De Bebedero;5724;18
18;SAN JUAN;16196;Salitral;5721;18
18;SAN JUAN;16197;Salto Chico;5721;18
18;SAN JUAN;16198;San Agustin;5719;18
18;SAN JUAN;16199;San Alberto;5831;18
18;SAN JUAN;16200;San Alejandro;5831;18
18;SAN JUAN;16201;San Ambrosio;5701;18
18;SAN JUAN;16202;San Antonio (Dpto. Belgrano);5719;18
18;SAN JUAN;16203;San Antonio (La Toma, Dpto. Pringles);5750;18
18;SAN JUAN;16204;San Antonio (Villa Del Carmen, Dpto. Chacabuco);5835;18
18;SAN JUAN;16205;San Antonio (Batavia, Dpto. Gobernador V. Dupuy);6279;18
18;SAN JUAN;16206;San Antonio (Alto Pencoso, Dpto. La Capital);5724;18
18;SAN JUAN;16207;San Antonio (Varela, Dpto. La Capital);5721;18
18;SAN JUAN;16208;San Antonio (San Martin, Dpto. San Martin);5755;18
18;SAN JUAN;16209;San Camilo;5743;18
18;SAN JUAN;16210;San Carlos;6389;18
18;SAN JUAN;16211;San Celestino;5713;18
18;SAN JUAN;16212;San Felipe;5759;18
18;SAN JUAN;16213;San Fernando;5753;18
18;SAN JUAN;16214;San Francisco;5705;18
18;SAN JUAN;16215;San Francisco Del Monte De Oro;5705;18
18;SAN JUAN;16216;San Geronimo (Dpto. La Capital);5719;18
18;SAN JUAN;16217;San Geronimo (Varela, Dpto. La Capital);5721;18
18;SAN JUAN;16218;San Gregorio;5751;18
18;SAN JUAN;16219;San Ignacio;5736;18
18;SAN JUAN;16220;San Isidro (Batavia, Dpto. Gobernador V. Dupuy);6179;18
18;SAN JUAN;16221;San Isidro (Dpto. Belgrano);5719;18
18;SAN JUAN;16222;San Isidro (Casa De Piedra, Dpto. San Martin);5753;18
18;SAN JUAN;16223;San Isidro (Guanaco Pampa, Dpto. San Martin);5771;18
18;SAN JUAN;16224;San Jorge (Balde De Quines, Dpto. Ayacucho);5715;18
18;SAN JUAN;16225;San Jorge (Varela, Dpto. La Capital);5721;18
18;SAN JUAN;16226;San Jorge (Bagual, Dpto. Gdor. V. Dupuy);6216;18
18;SAN JUAN;16227;San Jose (Hipolito Yrigoyen, Dpto. Belgrano);5703;18
18;SAN JUAN;16228;San Jose (San Antonio, Dpto. Belgrano);5719;18
18;SAN JUAN;16229;San Jose (Batavia, Gdor. V. Dupuy);6279;18
18;SAN JUAN;16230;San Jose (Las Chacras, Dpto. San Martin);5753;18
18;SAN JUAN;16231;San Jose Del Durazno;5741;18
18;SAN JUAN;16232;San Jose De Los Chañares;5701;18
18;SAN JUAN;16233;San Juan;6277;18
18;SAN JUAN;16234;San Juan De Tastu;5731;18
18;SAN JUAN;16235;San Lorenzo (Las Chacras, Dpto. San Martin);5753;18
18;SAN JUAN;16236;San Lorenzo (El Arenal, Dpto. Pringles);5757;18
18;SAN JUAN;16237;San Luis;5700;18
18;SAN JUAN;16238;San Martin (Dpto. San Martin);5713;18
18;SAN JUAN;16239;San Martin (Candelaria, Dpto. Ayacucho);5713;18
18;SAN JUAN;16240;San Martin (Estacion Zanjitas, Dpto. La Capital);5721;18
18;SAN JUAN;16241;San Miguel (Dpto. Pringles);5701;18
18;SAN JUAN;16242;San Miguel (Quines, Dpto. Ayacucho);5711;18
18;SAN JUAN;16243;San Miguel (Villa Del Carmen, Dpto. Chacabuco);5835;18
18;SAN JUAN;16244;San Miguel (Cortaderas, Dpto. Junin);5883;18
18;SAN JUAN;16245;San Miguel (Las Chacras, Dpto. San Martin);5753;18
18;SAN JUAN;16246;San Nicolas Punilla;5831;18
18;SAN JUAN;16247;San Pablo;5773;18
18;SAN JUAN;16248;San Pedro (Candelaria, Dpto. Ayacucho);5713;18
18;SAN JUAN;16249;San Pedro (Eleodoro Lobos, Dpto. Pringles);5722;18
18;SAN JUAN;16250;San Pedro (Justo Daract, Dpto. Gral. Pedernera);5738;18
18;SAN JUAN;16251;San Pedro (San Nicolas Punilla, Dpto. Gral. Pedernera);5831;18
18;SAN JUAN;16252;San Pedro (Las Chacras, Dpto. San Martin);5753;18
18;SAN JUAN;16253;San Pedro (Dpto. Belgrano);5719;18
18;SAN JUAN;16254;San Rafael;5753;18
18;SAN JUAN;16255;San Raimundo;5703;18
18;SAN JUAN;16256;San Ramon (Mercedes, Dpto. Gral. Pedernera);5730;18
18;SAN JUAN;16257;San Ramon (Casa De Piedra, Dpto. San Martin);5753;18
18;SAN JUAN;16258;San Ramon Sud;5775;18
18;SAN JUAN;16259;San Roque (Dpto. La Capital);5701;18
18;SAN JUAN;16260;San Roque (Cantantal, Dpto. Ayacucho);5719;18
18;SAN JUAN;16261;San Roque (Leandro N. Alem, Dpto. Ayacucho);5703;18
18;SAN JUAN;16262;San Rufino;5707;18
18;SAN JUAN;16263;San Salvador;5707;18
18;SAN JUAN;16264;Santa Ana (Cantantal, Dpto. Ayacucho);5719;18
18;SAN JUAN;16265;Santa Ana (Quines, Dpto. Ayacucho);5711;18
18;SAN JUAN;16266;Santa Ana (Los Cajones, Dpto. Junin);5871;18
18;SAN JUAN;16267;Santa Catalina;5738;18
18;SAN JUAN;16268;Santa Cecilia;6279;18
18;SAN JUAN;16269;Santa Clara (Quines, Dpto. Ayacucho);5711;18
18;SAN JUAN;16270;Santa Clara (Saladillo, Dpto. Pringles);5751;18
18;SAN JUAN;16271;Santa Clara (San Nicolas Punilla, Dpto. Gral. Pedernera);5831;18
18;SAN JUAN;16272;Santa Clara (Mercedes, Dpto. Gral. Pedernera);5730;18
18;SAN JUAN;16273;Santa Clara (Los Membrillos, Dpto. San Martin);5701;18
18;SAN JUAN;16274;Santa Dionisia;5722;18
18;SAN JUAN;16275;Santa Felisa;5831;18
18;SAN JUAN;16276;Santa Isabel (La Toma-Dpto.Pringles);5750;18
18;SAN JUAN;16277;Santa Isabel (San Nicolas Punilla, Dpto. Gral. Pedernera);5831;18
18;SAN JUAN;16278;Santa Isabel (Chosmes, Dpto.La Capital);5724;18
18;SAN JUAN;16279;Santa Isabel (Varela, Dpto.La Capital);5721;18
18;SAN JUAN;16280;Santa Lucia (Union, Dpto.Gdor.V.Dupuy);6216;18
18;SAN JUAN;16281;Santa Lucia (Las Palomas, Dpto.Junin);5715;18
18;SAN JUAN;16282;Santa Lucinda;5715;18
18;SAN JUAN;16283;Santa Maria (Cantanal, Dpto.Ayacucho);5719;18
18;SAN JUAN;16284;Santa Maria (Navia, Gdor.V.Dupuy);6279;18
18;SAN JUAN;16285;Santa Maria (Guzman, Dpto.San Martin);5773;18
18;SAN JUAN;16286;Santa Martina;5770;18
18;SAN JUAN;16287;Santa Rita;5714;18
18;SAN JUAN;16288;Santa Rosa (Dpto.Junin);5777;18
18;SAN JUAN;16289;Santa Rosa (Cantantal, Dpto.Ayacucho);5719;18
18;SAN JUAN;16290;Santa Rosa (Las Barrancas, Dpto.La Capital);5719;18
18;SAN JUAN;16291;Santa Rosa De Chipiscu;5719;18
18;SAN JUAN;16292;Santa Rosa De Conlara;5777;18
18;SAN JUAN;16293;Santa Rosa Del Gigante;5719;18
18;SAN JUAN;16294;Santa Rosa De Salinas;5719;18
18;SAN JUAN;16295;Santa Rufina;5709;18
18;SAN JUAN;16296;Santa Simona;5770;18
18;SAN JUAN;16297;Santa Teresa (Fortuna, Dpto. Gobernador V.Dupuy);6216;18
18;SAN JUAN;16298;Santa Teresa (Navia, Dpto. Gobernador V.Dupuy);6279;18
18;SAN JUAN;16299;Santa Teresa (San Luis, Dpto. La Capital);5700;18
18;SAN JUAN;16300;Santa Teresita;5709;18
18;SAN JUAN;16301;Santa Victoria;5707;18
18;SAN JUAN;16302;Santo Domingo (Polledo, Dpto.Gobernador V.Dupuy);6216;18
18;SAN JUAN;16303;Santo Domingo (San Luis, Dpto.La Capital);5700;18
18;SAN JUAN;16304;Santo Domingo (Varela, Dpto.La Capital );5721;18
18;SAN JUAN;16305;Santo Domingo (Botijas, Dpto. Ayacucho);5707;18
18;SAN JUAN;16306;Santo Tomas;5755;18
18;SAN JUAN;16307;San Vicente (Concaran, Dpto. Chacabuco);5770;18
18;SAN JUAN;16308;San Vicente (Varela, Dpto. La Capital);5721;18
18;SAN JUAN;16309;Sauce;5753;18
18;SAN JUAN;16310;Saucesito;5701;18
18;SAN JUAN;16311;Seis De Septiembre;5703;18
18;SAN JUAN;16312;Selci (Embarcadero Fcgsm);5773;18
18;SAN JUAN;16313;Serafina;5707;18
18;SAN JUAN;16314;Siempre Viva;5703;18
18;SAN JUAN;16315;Socoscora;5705;18
18;SAN JUAN;16316;Sol De Abril (El Rincon, Dpto. Ayacucho);5707;18
18;SAN JUAN;16317;Sol De Abril (La Vertiente, Dpto. San Martin);5701;18
18;SAN JUAN;16318;Solobasta;5701;18
18;SAN JUAN;16319;Soven;5731;18
18;SAN JUAN;16320;Talarcito;5701;18
18;SAN JUAN;16321;Tala Verde;5771;18
18;SAN JUAN;16322;Talita;5711;18
18;SAN JUAN;16323;Tamascanes;5721;18
18;SAN JUAN;16324;Tasto;5731;18
18;SAN JUAN;16325;Taza Blanca;5703;18
18;SAN JUAN;16326;Temeraria;5707;18
18;SAN JUAN;16327;Tilisarao;5773;18
18;SAN JUAN;16328;Tintinaco;5705;18
18;SAN JUAN;16329;Toigus;5831;18
18;SAN JUAN;16330;Toingua;6216;18
18;SAN JUAN;16331;Toro Bayo;6279;18
18;SAN JUAN;16332;Toro Negro;5703;18
18;SAN JUAN;16333;Totoral (La Bajada, Dpto. Pringles);5701;18
18;SAN JUAN;16334;Totoral (Tilisarao, Dpto. Chacabuco);5773;18
18;SAN JUAN;16335;Totoral (Las Aguadas, Dpto. San Martin);5771;18
18;SAN JUAN;16336;Totorilla;5771;18
18;SAN JUAN;16337;Transvaal;5721;18
18;SAN JUAN;16338;Trapiche;5701;18
18;SAN JUAN;16339;Travesia;5721;18
18;SAN JUAN;16340;13 De Enero;5741;18
18;SAN JUAN;16341;Tres Cañadas (Candelaria, Dpto. Ayacucho);5713;18
18;SAN JUAN;16342;Tres Cañadas (Varela, Dpto. La Capital);5721;18
18;SAN JUAN;16343;Tres Esquinas;5730;18
18;SAN JUAN;16344;Tres Lomas;5719;18
18;SAN JUAN;16345;Tres Puertas;5719;18
18;SAN JUAN;16346;Tukiros;5701;18
18;SAN JUAN;16347;Uchaima;6279;18
18;SAN JUAN;16348;Ulbar;5701;18
18;SAN JUAN;16349;Union;6216;18
18;SAN JUAN;16350;Unquillo;5771;18
18;SAN JUAN;16351;Urdaniz;6216;18
18;SAN JUAN;16352;Uspara;5835;18
18;SAN JUAN;16353;Vacas Muertas;5721;18
18;SAN JUAN;16354;Vallecito;5701;18
18;SAN JUAN;16355;Valle De Pancanta;5701;18
18;SAN JUAN;16356;Valle Hermoso;6279;18
18;SAN JUAN;16357;Valle San Agustin;5775;18
18;SAN JUAN;16358;Valle San Jose;5775;18
18;SAN JUAN;16359;Varela;5721;18
18;SAN JUAN;16360;Venta De Los Rios;5753;18
18;SAN JUAN;16361;Vieja Estancia;5773;18
18;SAN JUAN;16362;Villa Del Carmen;5835;18
18;SAN JUAN;16363;Villa De Praga;5753;18
18;SAN JUAN;16364;Villa Dolores;5770;18
18;SAN JUAN;16365;Villa Elena;5883;18
18;SAN JUAN;16366;Villa Larca;5883;18
18;SAN JUAN;16367;Villa Gral. Roca;5703;18
18;SAN JUAN;16368;Villa Luisa;5871;18
18;SAN JUAN;16369;Villa Mercedes;5730;18
18;SAN JUAN;16370;Villa Reynolds;5733;18
18;SAN JUAN;16371;Viraraco;5701;18
18;SAN JUAN;16372;Vista Alegre;5707;18
18;SAN JUAN;16373;Vista Hermosa;5730;18
18;SAN JUAN;16374;Viva La Patria;6279;18
18;SAN JUAN;16375;Vizcacheras (Hipolito Yrigoyen, Dpto. Belgrano);5703;18
18;SAN JUAN;16376;Vizcacheras (Juan Jorba, Dpto. Gral. Pedernera);5731;18
18;SAN JUAN;16377;Volcan;5701;18
18;SAN JUAN;16378;Volcan Estanzuela;5835;18
18;SAN JUAN;16379;Yacoro;5750;18
18;SAN JUAN;16380;Zampal;5707;18
18;SAN JUAN;16381;Zanjitas;5721;18
19;SAN LUIS;16382;Adela;9400;19
19;SAN LUIS;16383;Aguada Alegre;9310;19
19;SAN LUIS;16384;Aguada Escondida;9019;19
19;SAN LUIS;16385;Aguada Grande;9053;19
19;SAN LUIS;16386;Alma Grande;9015;19
19;SAN LUIS;16387;Alquinta;9400;19
19;SAN LUIS;16388;An-Aike;9400;19
19;SAN LUIS;16389;Arroyo Pescado;9015;19
19;SAN LUIS;16390;Bahia Langara;9011;19
19;SAN LUIS;16391;Bahia Laura;9310;19
19;SAN LUIS;16392;Bahia Tranquila;9405;19
19;SAN LUIS;16393;Bajo Caracoles;9315;19
19;SAN LUIS;16394;Bajo Fuego;9310;19
19;SAN LUIS;16395;Bella Vista;9400;19
19;SAN LUIS;16396;Bon Accord;9400;19
19;SAN LUIS;16397;Bremen;9400;19
19;SAN LUIS;16398;Cabo Blanco;9051;19
19;SAN LUIS;16399;Cabo Buen Tiempo;9400;19
19;SAN LUIS;16400;Cabo De Las Virgenes;9400;19
19;SAN LUIS;16401;Cabo Tres Puntas;9051;19
19;SAN LUIS;16402;Calafate;9405;19
19;SAN LUIS;16403;Caleta Olivia;9011;19
19;SAN LUIS;16404;Cameron;9017;19
19;SAN LUIS;16405;Campamento Dorotea;9407;19
19;SAN LUIS;16406;Camusu Aike;9400;19
19;SAN LUIS;16407;Cancha Carrera;9400;19
19;SAN LUIS;16408;Cañada De Las Vacas;9305;19
19;SAN LUIS;16409;Cañadon Botello;9040;19
19;SAN LUIS;16410;Cañadon De Las Vacas;9300;19
19;SAN LUIS;16411;Cañadon Del Rancho;9300;19
19;SAN LUIS;16412;Cañadon Del Toro;9303;19
19;SAN LUIS;16413;Cañadon Diaz;9017;19
19;SAN LUIS;16414;Cañadon Esther;9011;19
19;SAN LUIS;16415;Cañadon Fabre;9400;19
19;SAN LUIS;16416;Cañadon Leon;9311;19
19;SAN LUIS;16417;Cañadon Once De Septiembre;9310;19
19;SAN LUIS;16418;Cañadon Pluma;9017;19
19;SAN LUIS;16419;Cañadon Seco;9013;19
19;SAN LUIS;16420;Cap;9400;19
19;SAN LUIS;16421;Cara Mala;9313;19
19;SAN LUIS;16422;Cerro Blanco;9053;19
19;SAN LUIS;16423;Cerro Buenos Aires;9405;19
19;SAN LUIS;16424;Cerro Fortaleza;9405;19
19;SAN LUIS;16425;Cerro La Setenta;9017;19
19;SAN LUIS;16426;Cerro Palique;9400;19
19;SAN LUIS;16427;Cerro Redondo;9303;19
19;SAN LUIS;16428;Cerro Renzel;9017;19
19;SAN LUIS;16429;Colonia Carlos Pellegrini;9017;19
19;SAN LUIS;16430;Colonia Leandro N. Alem;9040;19
19;SAN LUIS;16431;Comandante Luis Piedra Buena;9303;19
19;SAN LUIS;16432;Condor;9400;19
19;SAN LUIS;16433;Condor Clif;9405;19
19;SAN LUIS;16434;Coronel Guarumba;9400;19
19;SAN LUIS;16435;Coronel Martin Irigoyen;9407;19
19;SAN LUIS;16436;Coy Aike;9400;19
19;SAN LUIS;16437;Chali Aike;9400;19
19;SAN LUIS;16438;Chimen Aike;9400;19
19;SAN LUIS;16439;Chonque;9303;19
19;SAN LUIS;16440;Desamparados;9053;19
19;SAN LUIS;16441;Diecinueve De Septiembre;9019;19
19;SAN LUIS;16442;Diego E. Ritchie;8401;19
19;SAN LUIS;16443;El Baile;9303;19
19;SAN LUIS;16444;El Barbucho;9053;19
19;SAN LUIS;16445;El Campamento;9400;19
19;SAN LUIS;16446;El Centinela;9405;19
19;SAN LUIS;16447;El Cerrito;9405;19
19;SAN LUIS;16448;El Cordero;9405;19
19;SAN LUIS;16449;El Fabre;9400;19
19;SAN LUIS;16450;El Guadal;9300;19
19;SAN LUIS;16451;El Guinguer;9017;19
19;SAN LUIS;16452;El Hueco;9051;19
19;SAN LUIS;16453;El Hunco;9051;19
19;SAN LUIS;16454;El Loro;9051;19
19;SAN LUIS;16455;El Mangrullo;9011;19
19;SAN LUIS;16456;El Molle;9019;19
19;SAN LUIS;16457;El Mosquito;9405;19
19;SAN LUIS;16458;El Pan De Azucar;9303;19
19;SAN LUIS;16459;El Paso;9303;19
19;SAN LUIS;16460;El Pazuco;9051;19
19;SAN LUIS;16461;El Pluma;9017;19
19;SAN LUIS;16462;El Polvorin;9051;19
19;SAN LUIS;16463;El Portezuelo;9040;19
19;SAN LUIS;16464;El Salado;9313;19
19;SAN LUIS;16465;El Tero;9400;19
19;SAN LUIS;16466;El Turbio;9407;19
19;SAN LUIS;16467;El Zurdo;9401;19
19;SAN LUIS;16468;Estacion Sofia;9400;19
19;SAN LUIS;16469;Estancia Aguada A Pique;9051;19
19;SAN LUIS;16470;Estancia Aguada La Oveja;9051;19
19;SAN LUIS;16471;Estancia Carmen;9400;19
